,date,account_value
180,2022-06-21,972713.3202174264
181,2022-06-22,986197.0947230416
182,2022-06-23,1008328.3231471139
183,2022-06-24,1025068.5442698556
184,2022-06-27,1028878.5942957955
185,2022-06-28,1010951.1792491036
186,2022-06-29,1019754.7174265939
187,2022-06-30,1017452.524746235
188,2022-07-01,1028877.5280879098
189,2022-07-05,1022924.5834849435
190,2022-07-06,1029825.7652247506
191,2022-07-07,1034191.3434718209
192,2022-07-08,1037285.2990458566
193,2022-07-11,1034666.734775837
194,2022-07-12,1021496.0256922799
195,2022-07-13,1011579.2639124948
196,2022-07-14,1008642.6603739816
197,2022-07-15,1032998.9874919015
198,2022-07-18,1011183.8521235543
199,2022-07-19,1028401.2050288278
200,2022-07-20,1018247.2461512643
201,2022-07-21,1034350.6415751535
202,2022-07-22,1030066.1532176095
203,2022-07-25,1035463.4196131784
204,2022-07-26,1040777.9437831002
205,2022-07-27,1047285.0027354318
206,2022-07-28,1053949.3252680856
207,2022-07-29,1050461.7445262033
208,2022-08-01,1042685.5546458322
209,2022-08-02,1038956.63292342
210,2022-08-03,1048474.6325877267
211,2022-08-04,1043315.3817866403
212,2022-08-05,1042919.8950007516
213,2022-08-08,1045379.6030314523
214,2022-08-09,1042207.512195881
215,2022-08-10,1053552.7223933297
216,2022-08-11,1046732.6000254708
217,2022-08-12,1060140.47352248
218,2022-08-15,1065454.171634968
219,2022-08-16,1062598.0509760934
220,2022-08-17,1056410.8199351388
221,2022-08-18,1051732.1685145455
222,2022-08-19,1054588.097050007
223,2022-08-22,1040783.918445881
224,2022-08-23,1026268.8287089425
225,2022-08-24,1027539.0816538888
226,2022-08-25,1038884.3263896066
227,2022-08-26,1009926.7492030221
228,2022-08-29,1002867.24154311
229,2022-08-30,996200.5848506051
230,2022-08-31,989853.1526225167
231,2022-09-01,1006114.5667384225
232,2022-09-02,991677.2740367013
233,2022-09-06,992628.5868266183
234,2022-09-07,1008811.7350962716
235,2022-09-08,1026344.7219889718
236,2022-09-09,1035390.3982279855
237,2022-09-12,1042293.7756083566
238,2022-09-13,1007861.3540537911
239,2022-09-14,1008418.8822596627
240,2022-09-15,1014049.4573481637
241,2022-09-16,1011191.8055384713
242,2022-09-19,1005743.886287983
243,2022-09-20,993955.1964686471
244,2022-09-21,977466.6473811227
245,2022-09-22,982643.6516078073
246,2022-09-23,977620.6841166574
247,2022-09-26,968299.9615824777
248,2022-09-27,965353.7294123727
249,2022-09-28,986463.8052867013
250,2022-09-29,978180.3143351632
251,2022-09-30,964718.9937708932
252,2022-10-03,984555.6429942208
253,2022-10-04,1007418.2098734933
254,2022-10-05,1010765.0476725656
255,2022-10-06,997863.1987193185
256,2022-10-07,976755.553676899
257,2022-10-10,970620.8803294259
258,2022-10-11,975797.402279194
259,2022-10-12,971019.1457865792
260,2022-10-13,993642.7533839303
261,2022-10-14,986949.1813471871
262,2022-10-17,1002800.3794596749
263,2022-10-18,1008376.5392649728
264,2022-10-19,994280.9685633737
265,2022-10-20,985838.1876032907
266,2022-10-21,1007983.0706980783
267,2022-10-24,1027417.9620097238
268,2022-10-25,1035223.8063319284
269,2022-10-26,1046694.2689326364
270,2022-10-27,1041198.8238871652
271,2022-10-28,1058323.739956196
272,2022-10-31,1057448.3457301217
273,2022-11-01,1058086.415256794
274,2022-11-02,1040083.6741755563
275,2022-11-03,1035704.408138569
276,2022-11-04,1041997.7629435617
277,2022-11-07,1053150.3512156564
278,2022-11-08,1058407.1735957223
279,2022-11-09,1047012.9169123727
280,2022-11-10,1073617.7322199899
281,2022-11-11,1060478.0795023995
282,2022-11-14,1061433.8874705392
283,2022-11-15,1060080.7980387765
284,2022-11-16,1059601.0151255685
285,2022-11-17,1059123.2907679635
286,2022-11-18,1071946.2990840035
287,2022-11-21,1072422.8905451852
288,2022-11-22,1081744.61969405
289,2022-11-23,1086044.6598551827
290,2022-11-25,1092495.799557026
291,2022-11-28,1084289.5146983224
292,2022-11-29,1081582.8665125924
293,2022-11-30,1107389.7979548532
294,2022-12-01,1110575.384273823
295,2022-12-02,1113442.2481806832
296,2022-12-05,1102766.6236460763
297,2022-12-06,1094401.113506611
298,2022-12-07,1103401.4110911447
299,2022-12-08,1113357.1249583322
300,2022-12-09,1099097.7748454171
301,2022-12-12,1110808.4558528024
302,2022-12-13,1114235.0406382638
303,2022-12-14,1115986.770992573
304,2022-12-15,1095516.344188984
305,2022-12-16,1079585.4444087106
306,2022-12-19,1075554.557621296
307,2022-12-20,1075315.9118235665
308,2022-12-21,1089473.5986064035
309,2022-12-22,1087952.0252955514
310,2022-12-23,1088594.472339924
311,2022-12-27,1085796.0244715768
312,2022-12-28,1078756.2030146676
313,2022-12-29,1090513.7592204171
314,2022-12-30,1086595.366695698
315,2023-01-03,1083473.2751887399
316,2023-01-04,1086352.586239155
317,2023-01-05,1075236.9857829171
318,2023-01-06,1085155.9175685006
319,2023-01-09,1067000.61339217
320,2023-01-10,1075958.7807124215
321,2023-01-11,1082037.4068186837
322,2023-01-12,1078600.009662922
323,2023-01-13,1083398.636249836
324,2023-01-17,1078360.318683918
325,2023-01-18,1063162.981411274
326,2023-01-19,1065723.4158671456
327,2023-01-20,1071082.7584956246
328,2023-01-23,1074761.6803858834
329,2023-01-24,1067643.364551838
330,2023-01-25,1067963.3399088937
331,2023-01-26,1069965.520702656
332,2023-01-27,1062685.782635029
333,2023-01-30,1053086.4881404
334,2023-01-31,1066683.2770045358
335,2023-02-01,1071720.290584858
336,2023-02-02,1064440.301952656
337,2023-02-03,1061320.912800129
338,2023-02-06,1055402.2132380563
339,2023-02-07,1062203.0704539376
340,2023-02-08,1059083.2156947213
341,2023-02-09,1049804.9552882272
342,2023-02-10,1059725.6235011178
343,2023-02-13,1068522.9126628
344,2023-02-14,1062204.698963459
345,2023-02-15,1056924.6891062814
346,2023-02-16,1046366.9408686715
347,2023-02-17,1055721.2422907907
348,2023-02-21,1042044.4867213327
349,2023-02-22,1038524.9314311105
350,2023-02-23,1041325.404735859
351,2023-02-24,1027889.0812266427
352,2023-02-27,1024770.1852229196
353,2023-02-28,1017171.1290858346
354,2023-03-01,1015493.2669566232
355,2023-03-02,1021732.2237284738
356,2023-03-03,1033170.140774067
357,2023-03-06,1032690.2932093698
358,2023-03-07,1016053.4845545846
359,2023-03-08,1010614.1911051827
360,2023-03-09,1000375.8386271554
361,2023-03-10,993016.9345591622
362,2023-03-13,1002292.5650141793
363,2023-03-14,1011250.908932026
364,2023-03-15,1010366.8507273751
365,2023-03-16,1019805.0591700631
366,2023-03-17,1006687.5409358102
367,2023-03-20,1019447.0175440866
368,2023-03-21,1025631.994114216
369,2023-03-22,1010134.4205668527
370,2023-03-23,1008206.3503535348
371,2023-03-24,1022177.0618708688
372,2023-03-27,1026353.7595332223
373,2023-03-28,1020172.668735798
374,2023-03-29,1022983.9031184274
375,2023-03-30,1028524.2401240426
376,2023-03-31,1039524.4972727853
377,2023-04-03,1051170.2365611154
378,2023-04-04,1051329.0936015206
379,2023-04-05,1069475.8902247506
