,date,account_value
185,2022-06-28,775709.1756389124
186,2022-06-29,775097.9736678583
187,2022-06-30,763710.1767337305
188,2022-07-01,777764.2744300348
189,2022-07-05,795150.8352591974
190,2022-07-06,792540.0730178339
191,2022-07-07,812982.1493155939
192,2022-07-08,813093.1063106043
193,2022-07-11,790818.0631778223
194,2022-07-12,786040.7728984338
195,2022-07-13,792484.0890910608
196,2022-07-14,791817.0058486444
197,2022-07-15,804594.0083529932
198,2022-07-18,806926.8824756128
199,2022-07-19,831646.7896983606
200,2022-07-20,845311.7804114801
201,2022-07-21,864642.671643017
202,2022-07-22,859643.254467724
203,2022-07-25,852255.5105941278
204,2022-07-26,824814.2881762964
205,2022-07-27,856032.9006888849
206,2022-07-28,870753.3079917413
207,2022-07-29,904527.1050498468
208,2022-08-01,909026.2330100519
209,2022-08-02,902804.5025680048
210,2022-08-03,924802.0028617365
211,2022-08-04,928579.3316657526
212,2022-08-05,912748.2829749567
213,2022-08-08,916858.7765357477
214,2022-08-09,902249.7962920648
215,2022-08-10,927691.6542899591
216,2022-08-11,922970.4313476068
217,2022-08-12,943857.1259696466
218,2022-08-15,950356.2621390802
219,2022-08-16,960855.0647323114
220,2022-08-17,950522.9215972406
221,2022-08-18,950245.2685134393
222,2022-08-19,930635.9385726434
223,2022-08-22,904805.3529746515
224,2022-08-23,907360.4298026544
225,2022-08-24,911248.8969352228
226,2022-08-25,922136.9385459406
227,2022-08-26,887029.4207541925
228,2022-08-29,882307.6468741876
229,2022-08-30,872475.3326919061
230,2022-08-31,863865.0869491083
231,2022-09-01,871753.0489547235
232,2022-09-02,863753.9903228265
233,2022-09-06,861976.3048675043
234,2022-09-07,888417.8842399103
235,2022-09-08,896695.1295096857
236,2022-09-09,913693.2126319391
237,2022-09-12,925469.7273681146
238,2022-09-13,877752.4762275202
239,2022-09-14,889028.6186873895
240,2022-09-15,884473.8542754633
241,2022-09-16,877363.3888289911
242,2022-09-19,889776.9596106989
243,2022-09-20,874691.384457348
244,2022-09-21,853983.6380107385
245,2022-09-22,834277.7417247278
246,2022-09-23,815072.9977958185
247,2022-09-26,813235.586247204
248,2022-09-27,815796.0651137811
249,2022-09-28,837839.7202022058
250,2022-09-29,808893.770169018
251,2022-09-30,792973.4417312128
252,2022-10-03,793753.6534221155
253,2022-10-04,821475.7420299036
254,2022-10-05,816632.5737102014
255,2022-10-06,810843.1373317224
256,2022-10-07,782954.4432189447
257,2022-10-10,778111.5543906671
258,2022-10-11,771765.4229323847
259,2022-10-12,773769.2067115289
260,2022-10-13,782231.4910380823
261,2022-10-14,753007.0261065942
262,2022-10-17,783567.638943432
263,2022-10-18,794367.065720318
264,2022-10-19,785460.1895968897
265,2022-10-20,770263.2268073541
266,2022-10-21,792696.9517848474
267,2022-10-24,795981.6596076471
268,2022-10-25,815909.972927807
269,2022-10-26,809341.5682570917
270,2022-10-27,806224.6442687494
271,2022-10-28,806949.1390273554
272,2022-10-31,801772.0774352533
273,2022-11-01,793645.301720379
274,2022-11-02,763641.5307815057
275,2022-11-03,759076.7365348322
276,2022-11-04,765423.0845763666
277,2022-11-07,760079.5553061945
278,2022-11-08,758187.2674529535
279,2022-11-09,735030.2093474847
280,2022-11-10,788748.1392371637
281,2022-11-11,807674.2993628961
282,2022-11-14,794871.019890545
283,2022-11-15,805725.7501342279
284,2022-11-16,793423.74714732
285,2022-11-17,783793.6136634332
286,2022-11-18,784851.5094687921
287,2022-11-21,773496.0244948847
288,2022-11-22,782235.7241446954
289,2022-11-23,793535.7382972223
290,2022-11-25,793981.2426307184
291,2022-11-28,789082.1544921381
292,2022-11-29,786577.3955581171
293,2022-11-30,813686.5474021417
294,2022-12-01,813574.9727103693
295,2022-12-02,812517.280640362
296,2022-12-05,789081.7114913446
297,2022-12-06,776779.4850814325
298,2022-12-07,772103.5197722894
299,2022-12-08,779562.5483329279
300,2022-12-09,776166.8928649408
301,2022-12-12,778115.7284324152
302,2022-12-13,778115.8170325739
303,2022-12-14,772326.3048942072
304,2022-12-15,759634.0548140985
305,2022-12-16,745439.392887829
306,2022-12-19,733471.9999587518
307,2022-12-20,724932.1600081903
308,2022-12-21,736486.8645827753
309,2022-12-22,717564.5876433832
310,2022-12-23,722476.564724682
311,2022-12-27,710755.0566337091
312,2022-12-28,704782.5425116998
313,2022-12-29,722923.4861609918
314,2022-12-30,720969.8781745416
315,2023-01-03,716672.0159385187
316,2023-01-04,727054.5190932733
317,2023-01-05,720300.4501922113
318,2023-01-06,737213.8187110407
319,2023-01-09,741679.0225722772
320,2023-01-10,751000.57262492
321,2023-01-11,771262.5903518182
322,2023-01-12,772546.3443839533
323,2023-01-13,779802.9057967645
324,2023-01-17,780360.8774344904
325,2023-01-18,770201.5049178583
326,2023-01-19,757419.0369994623
327,2023-01-20,775783.309406994
328,2023-01-23,787896.0287902338
329,2023-01-24,787003.0505568964
330,2023-01-25,791022.161549328
331,2023-01-26,807209.2233932001
332,2023-01-27,825517.2241866571
333,2023-01-30,811451.042610882
334,2023-01-31,830038.6762969476
335,2023-02-01,845779.1365020258
336,2023-02-02,871678.3189666254
337,2023-02-03,844830.3557975275
338,2023-02-06,843602.3023726923
339,2023-02-07,845556.3228614313
340,2023-02-08,838355.623356579
341,2023-02-09,836792.3850181085
342,2023-02-10,826968.6693656427
343,2023-02-13,839081.4842536432
344,2023-02-14,849128.1989715082
345,2023-02-15,859063.6978843195
346,2023-02-16,840308.8315436823
347,2023-02-17,840476.3641822321
348,2023-02-21,812399.5982711298
349,2023-02-22,816530.0170218927
350,2023-02-23,815860.2126052362
351,2023-02-24,803022.3681762201
352,2023-02-27,812957.8175590021
353,2023-02-28,812399.6775214655
354,2023-03-01,802185.1230704767
355,2023-03-02,799505.6181189996
356,2023-03-03,816697.8404967767
357,2023-03-06,810725.432163952
358,2023-03-07,799672.718441723
359,2023-03-08,798221.3822333795
360,2023-03-09,779186.4138534052
361,2023-03-10,771427.204228161
362,2023-03-13,773044.5609900934
363,2023-03-14,786162.2166202051
364,2023-03-15,784989.3047549707
365,2023-03-16,799167.3559405786
366,2023-03-17,788951.8144271356
367,2023-03-20,792367.4111754877
368,2023-03-21,814259.1476581079
369,2023-03-22,796118.6177203638
370,2023-03-23,795278.483732937
371,2023-03-24,792703.1334674341
372,2023-03-27,794327.1710135919
373,2023-03-28,793375.3545711023
374,2023-03-29,808436.4231727106
375,2023-03-30,815490.7127673608
376,2023-03-31,837270.2152602655
377,2023-04-03,829600.0107085687
378,2023-04-04,828256.0204894525
379,2023-04-05,811291.7570350153
