,date,account_value
264,2022-10-19,948222.999264435
265,2022-10-20,938961.0965926211
266,2022-10-21,956469.9262892763
267,2022-10-24,972512.4753310244
268,2022-10-25,986972.6939513247
269,2022-10-26,985138.7843138735
270,2022-10-27,982504.4294249575
271,2022-10-28,1010079.8968092959
272,2022-10-31,1002006.2287489931
273,2022-11-01,997338.2302062075
274,2022-11-02,975102.0204054873
275,2022-11-03,964634.0994689028
276,2022-11-04,977769.0586516421
277,2022-11-07,988601.8425337832
278,2022-11-08,993322.9899336855
279,2022-11-09,978290.9229094546
280,2022-11-10,1017279.4828764956
281,2022-11-11,1021543.9201476137
282,2022-11-14,1013283.7096144716
283,2022-11-15,1022874.810970978
284,2022-11-16,1022281.7941939394
285,2022-11-17,1022467.9676405947
286,2022-11-18,1030557.8285338442
287,2022-11-21,1034323.9799468081
288,2022-11-22,1045424.3577315371
289,2022-11-23,1050635.1352431336
290,2022-11-25,1049367.6865889588
291,2022-11-28,1040074.6706969301
292,2022-11-29,1034344.7390486758
293,2022-11-30,1063910.079403595
294,2022-12-01,1060904.2229582826
295,2022-12-02,1062558.792950348
296,2022-12-05,1047968.656597809
297,2022-12-06,1036933.19552298
298,2022-12-07,1038585.2723586123
299,2022-12-08,1047386.6841017763
300,2022-12-09,1039771.4404418032
301,2022-12-12,1054067.4469267884
302,2022-12-13,1056550.201328949
303,2022-12-14,1053489.3419768373
304,2022-12-15,1029417.7422530215
305,2022-12-16,1021933.031170563
306,2022-12-19,1017636.3038451235
307,2022-12-20,1017473.4576384585
308,2022-12-21,1029488.1710021059
309,2022-12-22,1020529.4457289736
310,2022-12-23,1024677.7399336855
311,2022-12-27,1025568.2602660219
312,2022-12-28,1011779.9864928286
313,2022-12-29,1022130.7023436587
314,2022-12-30,1018089.595799164
315,2023-01-03,1012655.4456374209
316,2023-01-04,1016245.8356596987
317,2023-01-05,1003408.381321625
318,2023-01-06,1030902.6626860659
319,2023-01-09,1026867.8479430239
320,2023-01-10,1027643.502957062
321,2023-01-11,1033012.6372496645
322,2023-01-12,1029352.237003998
323,2023-01-13,1033647.8495757143
324,2023-01-17,1035474.7496916811
325,2023-01-18,1011494.2833449404
326,2023-01-19,1001262.0217940371
327,2023-01-20,1014618.1138121645
328,2023-01-23,1023649.3949782412
329,2023-01-24,1026478.5453154604
330,2023-01-25,1027624.5699202578
331,2023-01-26,1029892.5619170229
332,2023-01-27,1029105.4390914004
333,2023-01-30,1024094.9970061342
334,2023-01-31,1036130.3171278994
335,2023-02-01,1049194.1509367982
336,2023-02-02,1051458.3930098573
337,2023-02-03,1045901.3456007998
338,2023-02-06,1042879.4668013613
339,2023-02-07,1047728.0872008364
340,2023-02-08,1038283.2618224184
341,2023-02-09,1033356.8644225161
342,2023-02-10,1038508.886059479
343,2023-02-13,1052203.9059187928
344,2023-02-14,1046961.855099396
345,2023-02-15,1049860.0755583802
346,2023-02-16,1038970.991276459
347,2023-02-17,1044258.7374159853
348,2023-02-21,1033986.2810332339
349,2023-02-22,1032447.7860152285
350,2023-02-23,1036666.7094161074
351,2023-02-24,1026242.1905943911
352,2023-02-27,1027101.8898741762
353,2023-02-28,1020494.933476166
354,2023-03-01,1012997.8739592592
355,2023-03-02,1026457.8281447451
356,2023-03-03,1033719.7077376406
357,2023-03-06,1037110.32833548
358,2023-03-07,1026038.1479765932
359,2023-03-08,1029823.7139784853
360,2023-03-09,1018657.4955641787
361,2023-03-10,1009704.633816437
362,2023-03-13,1014934.0427367251
363,2023-03-14,1028478.1538359682
364,2023-03-15,1033300.9495284121
365,2023-03-16,1042656.1927763979
366,2023-03-17,1036965.4919249575
367,2023-03-20,1047721.3741881411
368,2023-03-21,1049754.1448943177
369,2023-03-22,1039838.0339247744
370,2023-03-23,1042335.6952178042
371,2023-03-24,1055311.2273528138
372,2023-03-27,1056624.5803648988
373,2023-03-28,1056375.3690917054
374,2023-03-29,1067288.6348311463
375,2023-03-30,1073247.972096161
376,2023-03-31,1084031.9360091249
377,2023-04-03,1087361.336788849
378,2023-04-04,1083990.6066176454
379,2023-04-05,1083592.2355086366
