,date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
280,2022-11-10,72.3015224337032,84.47310627072393,32.19611805357462,91.56784404251835,127.85605976601968,69.83461521107014,67.99087818294068,128.69050804630683,142.67851433516205
281,2022-11-11,72.8114482956375,84.66374103045922,32.33909571055332,92.09317719759788,127.84468467301852,69.89724958605325,68.14917357505038,128.86821301418996,142.30552664099847
282,2022-11-14,73.26457880567934,85.27279811312744,32.50443084597046,92.49517445411755,128.1553805240829,70.01657923254089,68.16179375118602,128.99786392970856,142.2504050715868
283,2022-11-15,73.65809158763668,85.82319200701022,32.639976993357514,92.82894198828893,128.49051385315616,70.08293324243581,68.20216203476156,129.1447976745519,142.14787130997584
284,2022-11-16,74.03447466620315,86.36509712814095,32.78192072367104,93.18637886265986,128.80761979921195,70.14962098264078,68.31276937852145,129.33742962217258,142.15055096339353
285,2022-11-17,74.23959383734237,86.7031851671899,32.914558251673945,93.43494851140133,129.10985497074105,70.24308166995067,68.46996899746135,129.51596606638066,142.07235858113452
286,2022-11-18,74.47645149004948,87.15857897999237,32.99511140054767,93.76589372499096,129.37614840058015,70.33343834136724,68.44592460333538,129.75229671418782,141.93845711186964
287,2022-11-21,74.68493962431933,87.57702602750611,33.09884037348556,94.08336810516263,129.68487439877563,70.51227890634408,68.47678470657752,130.04450785024318,141.8798343197215
288,2022-11-22,74.9103719536857,87.75170519107834,33.16883867466821,94.42114167149427,129.78104196998206,70.65802832902604,68.4647499863926,130.26523841843078,141.68596784331675
289,2022-11-23,75.27385558050128,88.4123212663065,33.235687768026686,94.75949731087483,129.68686039797953,70.86999567739883,68.47397013492137,130.506610716335,141.61039301911995
