,account_value,date,daily_return,datadate
122,954734.7904175865,2022-06-29,9.729691474724689e-06,2022-06-29
123,953762.8716183768,2022-06-30,-0.001017998724844,2022-06-30
124,955267.771296035,2022-07-01,0.0015778551697074,2022-07-01
125,955282.227256881,2022-07-05,1.5132888683488945e-05,2022-07-05
126,955620.360687362,2022-07-06,,2022-07-06
127,957695.6367968208,2022-07-07,0.0021716532996074,2022-07-07
128,957682.4700226428,2022-07-08,-1.374839110868109e-05,2022-07-08
129,954638.1043467164,2022-07-11,-0.0031788883802523,2022-07-11
130,952248.7316354588,2022-07-12,-0.0025029094275393,2022-07-12
131,952164.3340977238,2022-07-13,-8.862971924361585e-05,2022-07-13
132,952723.7915498036,2022-07-14,0.000587563965636,2022-07-14
133,958939.5140475072,2022-07-15,0.0065241600481,2022-07-15
134,955671.5682194968,2022-07-18,-0.0034078748243641,2022-07-18
135,967044.4019271994,2022-07-19,0.0119003579115484,2022-07-19
136,970961.989510871,2022-07-20,0.0040510938027915,2022-07-20
137,980133.1335494224,2022-07-21,0.0094454202508702,2022-07-21
138,975789.1229028616,2022-07-22,-0.0044320618269779,2022-07-22
139,973541.3604501945,2022-07-25,-0.0023035330071934,2022-07-25
140,963148.0150175923,2022-07-26,-0.0106758129185141,2022-07-26
141,983497.0331442024,2022-07-27,0.0211276125884329,2022-07-27
142,993597.7256700278,2022-07-28,0.0102701809821774,2022-07-28
143,1008394.7013898536,2022-07-29,0.0148923204406969,2022-07-29
144,1007588.6998839332,2022-08-01,-0.0007992916908522,2022-08-01
145,1007268.706392295,2022-08-02,-0.000317583446177,2022-08-02
146,1009038.8213225164,2022-08-03,0.0017573413320477,2022-08-03
147,1009198.9109983282,2022-08-04,0.0001586556160466,2022-08-04
148,1007871.6580411748,2022-08-05,-0.0013151549636933,2022-08-05
149,1007721.0959463492,2022-08-08,-0.000149386177917,2022-08-08
150,1004997.826349677,2022-08-09,-0.0027024040755192,2022-08-09
151,1011797.0485163336,2022-08-10,0.0067654098231759,2022-08-10
152,1009950.0730854408,2022-08-11,-0.0018254406193428,2022-08-11
153,1017356.6966268682,2022-08-12,0.0073336531565366,2022-08-12
154,1020065.0884422064,2022-08-15,0.002662185076599,2022-08-15
155,1021261.5371381596,2022-08-16,0.001172914071376,2022-08-16
156,1016780.3941770392,2022-08-17,-0.0043878505144508,2022-08-17
157,1017044.8260151128,2022-08-18,0.0002600677979121,2022-08-18
158,1008441.829754714,2022-08-19,-0.0084588171930498,2022-08-19
159,992130.5487708502,2022-08-22,-0.0161747366110658,2022-08-22
