,account_value,date,daily_return,datadate
245,909654.4092590854,2022-12-22,-0.0148498012173718,2022-12-22
246,917045.7683979176,2022-12-23,0.0081254584857697,2022-12-23
247,915449.663101508,2022-12-27,-0.0017404859729062,2022-12-27
248,904730.6291245412,2022-12-28,-0.0117090370000806,2022-12-28
249,918041.1342629154,2022-12-29,0.0147121195081614,2022-12-29
250,915463.306976508,2022-12-30,-0.0028079649050553,2022-12-30
251,909404.6172986438,2023-01-03,-0.0066181676880902,2023-01-03
252,916960.8140149524,2023-01-04,,2023-01-04
253,908809.99672692,2023-01-05,-0.0088889483208598,2023-01-05
254,928833.5459021366,2023-01-06,0.0220327122801593,2023-01-06
255,926832.9144919956,2023-01-09,-0.0021539181255537,2023-01-09
256,933562.8728921496,2023-01-10,0.007261242339287,2023-01-10
257,944159.7318418416,2023-01-11,0.0113509858386537,2023-01-11
258,946617.5844939868,2023-01-12,0.00260321698676,2023-01-12
259,950141.6715064686,2023-01-13,0.0037228201442776,2023-01-13
260,947176.8895912692,2023-01-17,-0.0031203577362295,2023-01-17
261,931979.0692483508,2023-01-18,-0.0160453876249837,2023-01-18
262,925607.9136710194,2023-01-19,-0.0068361573639952,2023-01-19
263,938912.1383819872,2023-01-20,0.0143734993126869,2023-01-20
264,947666.8994601772,2023-01-23,0.0093243667008895,2023-01-23
265,946152.2684865482,2023-01-24,-0.0015982735858895,2023-01-24
266,946441.436292548,2023-01-25,0.0003056250200217,2023-01-25
267,951832.6623815371,2023-01-26,0.0056963123995374,2023-01-26
268,949800.7397250928,2023-01-27,-0.0021347477731648,2023-01-27
269,940290.5405139416,2023-01-30,-0.0100128361806749,2023-01-30
270,953644.495657092,2023-01-31,0.0142019456410265,2023-01-31
271,962996.0093469532,2023-02-01,0.0098060794483145,2023-02-01
272,966013.2325971096,2023-02-02,0.0031331627762429,2023-02-02
273,959931.8992459744,2023-02-03,-0.0062952899048657,2023-02-03
274,953320.9374158352,2023-02-06,-0.0068869071184446,2023-02-06
275,964288.008903262,2023-02-07,0.0115040707247604,2023-02-07
276,957769.2760846585,2023-02-08,-0.0067601512809618,2023-02-08
277,949800.7790448637,2023-02-09,-0.0083198503426316,2023-02-09
278,954027.389823672,2023-02-10,0.0044499971699949,2023-02-10
279,964435.69705939,2023-02-13,0.0109098620718233,2023-02-13
280,962048.8949964016,2023-02-14,-0.0024748172120399,2023-02-14
281,962032.2278363674,2023-02-15,-1.7324649631444977e-05,2023-02-15
282,950616.1275708644,2023-02-16,-0.011866650549928,2023-02-16
283,951220.6882474392,2023-02-17,0.0006359671996303,2023-02-17
284,936117.1812665432,2023-02-21,-0.0158780261694299,2023-02-21
285,935026.7615354032,2023-02-22,-0.0011648325155882,2023-02-22
286,940261.7678296536,2023-02-23,0.0055987769651149,2023-02-23
287,930787.147689578,2023-02-24,-0.0100765770386956,2023-02-24
288,931169.1638791532,2023-02-27,0.0004104227164325,2023-02-27
289,927552.525825259,2023-02-28,-0.0038839753228376,2023-02-28
290,925024.3712155788,2023-03-01,-0.0027256188078738,2023-03-01
291,932794.3775479764,2023-03-02,0.008399785534501,2023-03-02
292,945457.870406863,2023-03-03,0.0135758674834374,2023-03-03
293,944861.5921246976,2023-03-06,-0.0006306767343413,2023-03-06
294,930061.0345914334,2023-03-07,-0.0156642598838019,2023-03-07
295,930532.4307553738,2023-03-08,0.0005068443321545,2023-03-08
296,916100.8835904568,2023-03-09,-0.0155089137013763,2023-03-09
297,915184.804364726,2023-03-10,-0.0009999763586522,2023-03-10
298,915157.2202296704,2023-03-13,-3.014050815075553e-05,2023-03-13
299,915113.3337214916,2023-03-14,-4.795515700328768e-05,2023-03-14
300,914775.437356326,2023-03-15,-0.0003692399101996,2023-03-15
301,914731.1937255352,2023-03-16,-4.836556490694921e-05,2023-03-16
302,914231.3717515436,2023-03-17,-0.0005464140475583,2023-03-17
303,915154.2422849148,2023-03-20,0.001009449644681,2023-03-20
304,916182.3426225156,2023-03-21,0.0011234175509406,2023-03-21
305,916046.4786170452,2023-03-22,-0.0001482936301536,2023-03-22
306,916152.7500924558,2023-03-23,0.000116011008056,2023-03-23
307,916892.0355998486,2023-03-24,0.0008069456838046,2023-03-24
308,917078.650723788,2023-03-27,0.0002035300959042,2023-03-27
309,916650.1107884852,2023-03-28,-0.0004672880946084,2023-03-28
310,919255.9308474988,2023-03-29,0.0028427641346946,2023-03-29
311,921052.0858378856,2023-03-30,0.0019539226564802,2023-03-30
312,925008.5377522914,2023-03-31,0.0042955789094236,2023-03-31
313,926689.1758401362,2023-04-03,0.0018168892710208,2023-04-03
314,924464.126983401,2023-04-04,-0.0024010735365695,2023-04-04
