,date,account_value
217,2022-08-12,987021.2266169435
218,2022-08-15,986854.5774775392
219,2022-08-16,993170.6510020143
220,2022-08-17,987391.2729121095
221,2022-08-18,993578.9978571779
222,2022-08-19,979172.5645457155
223,2022-08-22,959845.4622813112
224,2022-08-23,968297.2780238038
225,2022-08-24,973930.4275294191
226,2022-08-25,985823.23182782
227,2022-08-26,955397.6242304689
228,2022-08-29,954581.603097046
229,2022-08-30,938865.3434534913
230,2022-08-31,930299.309876526
231,2022-09-01,929662.9639979249
232,2022-09-02,926523.1381617433
233,2022-09-06,924015.9261866456
234,2022-09-07,939631.3215494996
235,2022-09-08,946603.4584742433
236,2022-09-09,963425.718041504
237,2022-09-12,974848.0064555055
238,2022-09-13,934654.0199595338
239,2022-09-14,944904.217866028
240,2022-09-15,935287.2053004152
241,2022-09-16,922042.3130198366
242,2022-09-19,932064.2824030763
243,2022-09-20,919453.2076655275
244,2022-09-21,902059.4070444948
245,2022-09-22,887308.4417429811
246,2022-09-23,859628.7968760377
247,2022-09-26,850854.8054362184
248,2022-09-27,852955.3058100587
249,2022-09-28,877392.4769907838
250,2022-09-29,858936.3730402833
251,2022-09-30,846419.1612940675
252,2022-10-03,865580.6036997682
253,2022-10-04,897511.5168085939
254,2022-10-05,897494.5664530641
255,2022-10-06,894653.3152705079
256,2022-10-07,873696.7648249513
257,2022-10-10,867582.2721262819
258,2022-10-11,861922.8192530519
259,2022-10-12,862584.4578715211
260,2022-10-13,882833.6566019899
261,2022-10-14,854957.6319666749
262,2022-10-17,878648.3885279542
263,2022-10-18,892208.2596827394
264,2022-10-19,891141.4493113405
265,2022-10-20,878425.4702692872
266,2022-10-21,903636.3510523683
267,2022-10-24,910351.7566309816
268,2022-10-25,924086.919617737
269,2022-10-26,925018.5526133424
270,2022-10-27,927794.2373743898
271,2022-10-28,936563.5472498781
272,2022-10-31,934783.587510193
273,2022-11-01,933144.7637263185
274,2022-11-02,908095.9110728151
275,2022-11-03,911703.2242213136
276,2022-11-04,922887.5520182496
277,2022-11-07,927819.3402186281
278,2022-11-08,929822.4419413453
279,2022-11-09,902458.0170145875
280,2022-11-10,947450.5830088502
281,2022-11-11,963608.5586558229
282,2022-11-14,954620.2449427492
283,2022-11-15,964166.9876643068
284,2022-11-16,951231.1676417238
285,2022-11-17,946269.5288935548
286,2022-11-18,947542.304345215
287,2022-11-21,940156.9623194581
288,2022-11-22,954323.987107361
289,2022-11-23,958465.4333964235
290,2022-11-25,959125.7982951051
291,2022-11-28,944140.6393671876
292,2022-11-29,948470.9097987062
293,2022-11-30,968196.0411539918
294,2022-12-01,966925.6064844972
295,2022-12-02,966117.4543391115
296,2022-12-05,941625.028122986
297,2022-12-06,926139.376572693
298,2022-12-07,922736.1250086671
299,2022-12-08,926887.9616251832
300,2022-12-09,917749.0447626954
301,2022-12-12,929689.5104914552
302,2022-12-13,934960.354546631
303,2022-12-14,929276.7537546998
304,2022-12-15,913969.6343317872
305,2022-12-16,902877.2955103761
306,2022-12-19,895647.3240443117
307,2022-12-20,895501.8459177858
308,2022-12-21,911120.9367533571
309,2022-12-22,893093.4801569826
310,2022-12-23,904258.144478882
311,2022-12-27,901847.9183283693
312,2022-12-28,890367.7467127687
313,2022-12-29,905529.2748576051
314,2022-12-30,904772.4047404176
315,2023-01-03,895764.7483149415
316,2023-01-04,904299.0799570924
317,2023-01-05,901610.0730219728
318,2023-01-06,922671.2508479005
319,2023-01-09,922491.590874756
320,2023-01-10,930405.3707209474
321,2023-01-11,944006.8007746583
322,2023-01-12,950625.9622050172
323,2023-01-13,954767.0968180543
324,2023-01-17,952652.3206568605
325,2023-01-18,936996.8871012575
326,2023-01-19,927426.4852839357
327,2023-01-20,943286.7480860597
328,2023-01-23,953150.2943964845
329,2023-01-24,953590.5608378297
330,2023-01-25,954788.6680079347
331,2023-01-26,971603.9965144044
332,2023-01-27,976530.7174235231
333,2023-01-30,961545.1361552125
334,2023-01-31,977978.3699808961
335,2023-02-01,982799.8309489137
336,2023-02-02,992214.7036600953
337,2023-02-03,977488.6723032838
338,2023-02-06,975243.7616129762
339,2023-02-07,985163.7512369996
340,2023-02-08,977688.2437296754
341,2023-02-09,971608.1795435792
342,2023-02-10,977811.9704676515
343,2023-02-13,986421.5769434816
344,2023-02-14,990001.0766154176
345,2023-02-15,992540.7594538576
346,2023-02-16,977758.9130411989
347,2023-02-17,971634.2431651002
348,2023-02-21,949295.0072565919
349,2023-02-22,949067.5336314088
350,2023-02-23,953255.2835169679
351,2023-02-24,945498.1082774049
352,2023-02-27,953094.1442347413
353,2023-02-28,949305.8280650026
354,2023-03-01,949417.8234263307
355,2023-03-02,952699.1040507203
356,2023-03-03,968101.2534037477
357,2023-03-06,964972.3762369996
358,2023-03-07,950053.871331299
359,2023-03-08,947408.9137659913
360,2023-03-09,927814.1587839967
361,2023-03-10,915002.4887476808
362,2023-03-13,906688.0293742067
363,2023-03-14,919249.271103943
364,2023-03-15,898962.5818568117
365,2023-03-16,912565.02164563
366,2023-03-17,897801.3877650148
367,2023-03-20,907534.07948407
368,2023-03-21,929768.1858607179
369,2023-03-22,909990.2929087526
370,2023-03-23,905515.7942973024
371,2023-03-24,906058.3284006959
372,2023-03-27,914314.1625529176
373,2023-03-28,918304.58414563
374,2023-03-29,933192.5633326417
375,2023-03-30,937811.7269297487
376,2023-03-31,953882.572968567
